image_id,image_path,original_path,dataset,original_class,original_species,unified_class,unified_class_name,quality_score,original_size,processed_size,sharpness,contrast,brightness,dark_ratio,bright_ratio,unified_image_path
47023,images/kaggle_nih_uninfected_C67P28N_ThinF_IMG_20150819_125901_cell_146.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C67P28N_ThinF_IMG_20150819_125901_cell_146.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,187x130,640x640,2229.8940764694207,87.17162929384659,98.21912793089264,0.4403126285479227,0.0,images/Uninfected/kaggle_nih_Uninfected_047023.jpg
47024,images/kaggle_nih_uninfected_C223ThinF_IMG_20151112_104118_cell_57.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C223ThinF_IMG_20151112_104118_cell_57.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,151x136,640x640,2220.798508493982,75.04159086676776,138.29679587066616,0.226577717179587,0.0,images/Uninfected/kaggle_nih_Uninfected_047024.jpg
47025,images/kaggle_nih_uninfected_C179P140ThinF_IMG_20151127_153420_cell_127.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C179P140ThinF_IMG_20151127_153420_cell_127.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x124,640x640,2316.5239006476304,74.37627088766018,120.16428199791883,0.2762747138397503,0.0,images/Uninfected/kaggle_nih_Uninfected_047025.jpg
47026,images/kaggle_nih_uninfected_C182P143NThinF_IMG_20151201_171836_cell_79.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C182P143NThinF_IMG_20151201_171836_cell_79.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,118x121,640x640,2396.1053114528604,70.53499463356974,120.02885558201427,0.2561283092870149,0.0,images/Uninfected/kaggle_nih_Uninfected_047026.jpg
47027,images/kaggle_nih_uninfected_C233ThinF_IMG_20151112_160059_cell_40.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C233ThinF_IMG_20151112_160059_cell_40.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x130,640x640,2265.357853286046,69.16810000068749,128.45531674208144,0.2229638009049774,0.0,images/Uninfected/kaggle_nih_Uninfected_047027.jpg
47028,images/kaggle_nih_uninfected_C85P46ThinF_IMG_20150820_110143_cell_111.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C85P46ThinF_IMG_20150820_110143_cell_111.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x127,640x640,2215.2599357746294,81.56138034882714,126.33528253821214,0.2937123668364984,0.0,images/Uninfected/kaggle_nih_Uninfected_047028.jpg
47029,images/kaggle_nih_uninfected_C136P97ThinF_IMG_20151005_141946_cell_4.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C136P97ThinF_IMG_20151005_141946_cell_4.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,112x136,640x640,1919.017271919108,64.64999923833645,123.83206407563026,0.2136948529411764,0.0,images/Uninfected/kaggle_nih_Uninfected_047029.jpg
47030,images/kaggle_nih_uninfected_C164P125ThinF_IMG_20151116_113954_cell_48.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C164P125ThinF_IMG_20151116_113954_cell_48.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x106,640x640,1958.7216445606068,59.33734238574412,114.44079972303965,0.2079799203738964,0.0,images/Uninfected/kaggle_nih_Uninfected_047030.jpg
47031,images/kaggle_nih_uninfected_C152P113ThinF_IMG_20151115_123837_cell_75.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C152P113ThinF_IMG_20151115_123837_cell_75.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,97x136,640x640,2244.6790468447807,61.74245508775019,107.18571861734384,0.2415100060642813,0.0,images/Uninfected/kaggle_nih_Uninfected_047031.jpg
47032,images/kaggle_nih_uninfected_C158P119ThinF_IMG_20151115_181436_cell_133.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C158P119ThinF_IMG_20151115_181436_cell_133.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,118x109,640x640,2458.609711391291,66.92736072198453,119.6337272585912,0.2362774063131705,0.0,images/Uninfected/kaggle_nih_Uninfected_047032.jpg
47033,images/kaggle_nih_uninfected_C215ThinF_IMG_20151106_133116_cell_133.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C215ThinF_IMG_20151106_133116_cell_133.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,151x133,640x640,2105.5150265074444,73.66674351660919,126.90813125529054,0.2503610018423542,0.0,images/Uninfected/kaggle_nih_Uninfected_047033.jpg
47034,images/kaggle_nih_uninfected_C239ThinF_IMG_20151127_113150_cell_225.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C239ThinF_IMG_20151127_113150_cell_225.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x157,640x640,2266.097271817021,74.51759330463223,129.8671239588437,0.2447329740323371,0.0,images/Uninfected/kaggle_nih_Uninfected_047034.jpg
47035,images/kaggle_nih_uninfected_C164P125ThinF_IMG_20151116_120135_cell_39.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C164P125ThinF_IMG_20151116_120135_cell_39.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,106x109,640x640,2055.823167527968,59.538986395586114,104.82984247879524,0.2391379608793491,0.0,images/Uninfected/kaggle_nih_Uninfected_047035.jpg
47036,images/kaggle_nih_uninfected_C152P113ThinF_IMG_20151115_124032_cell_90.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C152P113ThinF_IMG_20151115_124032_cell_90.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x115,640x640,2113.114659501008,59.83631685273721,107.62227811713976,0.2276679841897233,0.0,images/Uninfected/kaggle_nih_Uninfected_047036.jpg
47037,images/kaggle_nih_uninfected_C138P99ThinF_IMG_20151005_173453_cell_92.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C138P99ThinF_IMG_20151005_173453_cell_92.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,118x118,640x640,2958.1129703643805,80.78339378018443,122.1888825050273,0.303792013789141,0.0,images/Uninfected/kaggle_nih_Uninfected_047037.jpg
47038,images/kaggle_nih_uninfected_C123P84ThinF_IMG_20151002_152330_cell_25.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C123P84ThinF_IMG_20151002_152330_cell_25.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,145x127,640x640,2181.1593225988827,71.45415178819096,120.45142546836816,0.2593537876730926,0.0,images/Uninfected/kaggle_nih_Uninfected_047038.jpg
47039,images/kaggle_nih_uninfected_C73P34_ThinF_IMG_20150815_111422_cell_175.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C73P34_ThinF_IMG_20150815_111422_cell_175.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,139x142,640x640,2255.1598555244336,76.5048772842035,112.61176410983887,0.3143175600364778,0.0,images/Uninfected/kaggle_nih_Uninfected_047039.jpg
47040,images/kaggle_nih_uninfected_C213ThinF_IMG_20151106_112603_cell_199.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C213ThinF_IMG_20151106_112603_cell_199.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x130,640x640,2587.2642127923805,75.5864170218294,131.1882448537378,0.2466955579631636,0.0,images/Uninfected/kaggle_nih_Uninfected_047040.jpg
47041,images/kaggle_nih_uninfected_C46P7ThinF_IMG_20151130_205558_cell_55.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C46P7ThinF_IMG_20151130_205558_cell_55.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x136,640x640,2075.9248773997288,73.1293563932392,112.39132785467127,0.2961721453287197,0.0,images/Uninfected/kaggle_nih_Uninfected_047041.jpg
47042,images/kaggle_nih_uninfected_C61P22N_ThinF_IMG_20150818_112626_cell_142.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C61P22N_ThinF_IMG_20150818_112626_cell_142.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,112x127,640x640,2568.2497566603874,79.88768054085662,105.40600393700788,0.3636107986501687,0.0,images/Uninfected/kaggle_nih_Uninfected_047042.jpg
47043,images/kaggle_nih_uninfected_C94P55ThinF_IMG_20150821_170249_cell_16.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C94P55ThinF_IMG_20150821_170249_cell_16.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x130,640x640,2225.4049578096005,80.91100158516636,117.3076923076923,0.322189349112426,0.0,images/Uninfected/kaggle_nih_Uninfected_047043.jpg
47044,images/kaggle_nih_uninfected_C46P7ThinF_IMG_20151130_210843_cell_51.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C46P7ThinF_IMG_20151130_210843_cell_51.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x142,640x640,2139.714926207466,76.11791918000327,117.99534302589733,0.2932189913675602,0.0,images/Uninfected/kaggle_nih_Uninfected_047044.jpg
47045,images/kaggle_nih_uninfected_C132P93ThinF_IMG_20151004_152045_cell_61.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C132P93ThinF_IMG_20151004_152045_cell_61.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x127,640x640,2384.0682008356694,71.73857743769172,117.30874810373474,0.2711117532326808,0.0,images/Uninfected/kaggle_nih_Uninfected_047045.jpg
47046,images/kaggle_nih_uninfected_C98P59ThinF_IMG_20150917_154452_cell_99.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C98P59ThinF_IMG_20150917_154452_cell_99.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x121,640x640,2714.347307273646,81.43784332919623,112.84030925086644,0.3421087709944015,0.0,images/Uninfected/kaggle_nih_Uninfected_047046.jpg
47047,images/kaggle_nih_uninfected_C118P79ThinF_IMG_20151002_105018_cell_68.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C118P79ThinF_IMG_20151002_105018_cell_68.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x139,640x640,2277.284149481403,76.29452925760182,124.64117321527394,0.2722744881018262,0.0,images/Uninfected/kaggle_nih_Uninfected_047047.jpg
47048,images/kaggle_nih_uninfected_C65P26N_ThinF_IMG_20150818_154436_cell_82.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C65P26N_ThinF_IMG_20150818_154436_cell_82.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,118x130,640x640,2236.354264247674,76.04428872930988,131.9865710560626,0.248761408083442,0.0,images/Uninfected/kaggle_nih_Uninfected_047048.jpg
47049,images/kaggle_nih_uninfected_C241NThinF_IMG_20151207_124030_cell_150.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C241NThinF_IMG_20151207_124030_cell_150.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,106x124,640x640,2388.008426111912,70.71325573987124,121.15809494826536,0.2533475349969568,0.0,images/Uninfected/kaggle_nih_Uninfected_047049.jpg
47050,images/kaggle_nih_uninfected_C221ThinF_IMG_20151106_160515_cell_168.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C221ThinF_IMG_20151106_160515_cell_168.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,106x142,640x640,1886.4577671354064,62.446489429491365,120.7921870847728,0.2080786606431039,0.0,images/Uninfected/kaggle_nih_Uninfected_047050.jpg
47051,images/kaggle_nih_uninfected_C156P117ThinF_IMG_20151115_154435_cell_178.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C156P117ThinF_IMG_20151115_154435_cell_178.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x121,640x640,2503.99053818031,69.26327363408055,115.3083177819248,0.260930418555052,0.0,images/Uninfected/kaggle_nih_Uninfected_047051.jpg
47052,images/kaggle_nih_uninfected_C227ThinF_IMG_20151112_135158_cell_55.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C227ThinF_IMG_20151112_135158_cell_55.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,166x136,640x640,1997.940484014685,80.3729358199779,127.58734939759036,0.2834425939050319,0.0,images/Uninfected/kaggle_nih_Uninfected_047052.jpg
47053,images/kaggle_nih_uninfected_C205ThinF_IMG_20151106_151800_cell_134.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C205ThinF_IMG_20151106_151800_cell_134.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,184x100,640x640,2472.572237759924,80.0151467333222,134.12657608695653,0.2616847826086956,0.0,images/Uninfected/kaggle_nih_Uninfected_047053.jpg
47054,images/kaggle_nih_uninfected_C154P115ThinF_IMG_20151115_141336_cell_96.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C154P115ThinF_IMG_20151115_141336_cell_96.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x118,640x640,2130.4263407890494,68.06552168576053,128.21241115363586,0.2122061235647895,0.0,images/Uninfected/kaggle_nih_Uninfected_047054.jpg
47055,images/kaggle_nih_uninfected_C232ThinF_IMG_20151112_154345_cell_184.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C232ThinF_IMG_20151112_154345_cell_184.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,148x163,640x640,2560.860262701392,82.27773595998755,112.765254518322,0.3448433095672359,0.0,images/Uninfected/kaggle_nih_Uninfected_047055.jpg
47056,images/kaggle_nih_uninfected_C136P97ThinF_IMG_20151005_142437_cell_65.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C136P97ThinF_IMG_20151005_142437_cell_65.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,100x82,640x640,1918.572744660916,57.60629965764922,119.63914634146342,0.1876829268292683,0.0,images/Uninfected/kaggle_nih_Uninfected_047056.jpg
47057,images/kaggle_nih_uninfected_C201ThinF_IMG_20150930_142848_cell_236.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C201ThinF_IMG_20150930_142848_cell_236.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,115x124,640x640,2807.590570019021,70.32453870132663,126.97223001402524,0.2335203366058906,0.0,images/Uninfected/kaggle_nih_Uninfected_047057.jpg
47058,images/kaggle_nih_uninfected_C137P98ThinF_IMG_20151005_155444_cell_63.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C137P98ThinF_IMG_20151005_155444_cell_63.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,118x133,640x640,2207.859104001242,76.44494209559905,122.34025742321909,0.2800433286606346,0.0,images/Uninfected/kaggle_nih_Uninfected_047058.jpg
47059,images/kaggle_nih_uninfected_C109P70ThinF_IMG_20150930_103811_cell_31.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C109P70ThinF_IMG_20150930_103811_cell_31.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x130,640x640,2067.490032581342,74.93674123378281,143.7652978600347,0.2128976286871023,0.0,images/Uninfected/kaggle_nih_Uninfected_047059.jpg
47060,images/kaggle_nih_uninfected_C162P123ThinF_IMG_20151116_105019_cell_107.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C162P123ThinF_IMG_20151116_105019_cell_107.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,139x130,640x640,2151.0664950483106,69.99197211513187,129.1069728832319,0.2266187050359712,0.0,images/Uninfected/kaggle_nih_Uninfected_047060.jpg
47061,images/kaggle_nih_uninfected_C173P134NThinF_IMG_20151130_120046_cell_203.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C173P134NThinF_IMG_20151130_120046_cell_203.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x121,640x640,1902.049125404048,67.82840848887605,110.13793504830636,0.2723780700733325,0.0,images/Uninfected/kaggle_nih_Uninfected_047061.jpg
47062,images/kaggle_nih_uninfected_C101P62ThinF_IMG_20150918_155731_cell_37.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C101P62ThinF_IMG_20150918_155731_cell_37.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,148x142,640x640,2151.3687646162675,77.73633726881444,122.38370765131329,0.2857822611343738,0.0,images/Uninfected/kaggle_nih_Uninfected_047062.jpg
47063,images/kaggle_nih_uninfected_C73P34_ThinF_IMG_20150815_111302_cell_84.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C73P34_ThinF_IMG_20150815_111302_cell_84.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,109x118,640x640,2314.4282564099635,70.27733735123769,120.95513916964704,0.2512051002954439,0.0,images/Uninfected/kaggle_nih_Uninfected_047063.jpg
47064,images/kaggle_nih_uninfected_C151P112ThinF_IMG_20151115_121644_cell_7.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C151P112ThinF_IMG_20151115_121644_cell_7.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x151,640x640,2340.788308196205,72.84483171727246,129.75618426178417,0.237534086482275,0.0,images/Uninfected/kaggle_nih_Uninfected_047064.jpg
47065,images/kaggle_nih_uninfected_C1_thinF_IMG_20150604_105100_cell_53.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C1_thinF_IMG_20150604_105100_cell_53.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,139x130,640x640,2356.49562597217,68.31848376595742,132.31560597675707,0.2073602656336469,0.0,images/Uninfected/kaggle_nih_Uninfected_047065.jpg
47066,images/kaggle_nih_uninfected_C131P92ThinF_IMG_20151004_145302_cell_44.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C131P92ThinF_IMG_20151004_145302_cell_44.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,136x139,640x640,2396.1125143893623,71.36263522161501,128.8736775285654,0.233442657638595,0.0,images/Uninfected/kaggle_nih_Uninfected_047066.jpg
47067,images/kaggle_nih_uninfected_C219ThinF_IMG_20151106_150135_cell_102.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C219ThinF_IMG_20151106_150135_cell_102.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x133,640x640,2409.602717886052,70.44611512751413,129.46668594563332,0.2257374204742625,0.0,images/Uninfected/kaggle_nih_Uninfected_047067.jpg
47068,images/kaggle_nih_uninfected_C220ThinF_IMG_20151106_154533_cell_41.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C220ThinF_IMG_20151106_154533_cell_41.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,133x136,640x640,2353.5972616081217,80.33651308722627,120.28892083149049,0.3074966828836797,0.0,images/Uninfected/kaggle_nih_Uninfected_047068.jpg
47069,images/kaggle_nih_uninfected_C137P98ThinF_IMG_20151005_161859_cell_48.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C137P98ThinF_IMG_20151005_161859_cell_48.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,100x100,640x640,1992.27113756,64.88277694727623,133.3331,0.1908,0.0,images/Uninfected/kaggle_nih_Uninfected_047069.jpg
47070,images/kaggle_nih_uninfected_C77P38ThinF_IMG_20150602_112011_cell_10.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C77P38ThinF_IMG_20150602_112011_cell_10.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,145x145,640x640,2045.2237464294956,65.58018498101097,109.43196195005946,0.2616884661117717,0.0,images/Uninfected/kaggle_nih_Uninfected_047070.jpg
47071,images/kaggle_nih_uninfected_C160P121ThinF_IMG_20151116_094509_cell_136.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C160P121ThinF_IMG_20151116_094509_cell_136.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,139x184,640x640,2160.6519300172326,83.85276821620869,113.3410228339068,0.3521269940569284,0.0,images/Uninfected/kaggle_nih_Uninfected_047071.jpg
47072,images/kaggle_nih_uninfected_C217ThinF_IMG_20151106_141649_cell_88.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C217ThinF_IMG_20151106_141649_cell_88.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,130x127,640x640,2494.1278902935314,73.67755882934921,117.9985463355542,0.2780133252574197,0.0,images/Uninfected/kaggle_nih_Uninfected_047072.jpg
47073,images/kaggle_nih_uninfected_C110P71ThinF_IMG_20150930_110052_cell_130.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C110P71ThinF_IMG_20150930_110052_cell_130.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,88x103,640x640,3124.40886128523,70.29372918657684,120.28387025595764,0.2525375110326566,0.0,images/Uninfected/kaggle_nih_Uninfected_047073.jpg
47074,images/kaggle_nih_uninfected_C90P51ThinF_IMG_20150821_115700_cell_168.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C90P51ThinF_IMG_20150821_115700_cell_168.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,142x130,640x640,2158.726851955973,76.65078920864885,126.55899241603468,0.2668472372697725,0.0,images/Uninfected/kaggle_nih_Uninfected_047074.jpg
47075,images/kaggle_nih_uninfected_C58P19thinF_IMG_20150802_122338_cell_98.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C58P19thinF_IMG_20150802_122338_cell_98.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,118x115,640x640,2175.2863987490286,71.504476748561,115.93183492999265,0.2745762711864407,0.0,images/Uninfected/kaggle_nih_Uninfected_047075.jpg
47076,images/kaggle_nih_uninfected_C241NThinF_IMG_20151207_124030_cell_144.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C241NThinF_IMG_20151207_124030_cell_144.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,148x139,640x640,2187.914659697743,80.28464967597786,113.27342990472486,0.3319074470153607,0.0,images/Uninfected/kaggle_nih_Uninfected_047076.jpg
47077,images/kaggle_nih_uninfected_C167P128ReThinF_IMG_20151201_105102_cell_116.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C167P128ReThinF_IMG_20151201_105102_cell_116.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,124x127,640x640,2437.7335824792617,74.09128074056825,130.9532639065278,0.2388874777749555,0.0,images/Uninfected/kaggle_nih_Uninfected_047077.jpg
47078,images/kaggle_nih_uninfected_C157P118ThinF_IMG_20151115_163915_cell_158.jpg,data/raw/kaggle_nih/cell_images/Uninfected/C157P118ThinF_IMG_20151115_163915_cell_158.png,kaggle_nih,uninfected,none,5,Uninfected,80.0,121x124,640x640,2445.0970037022385,64.0864895102867,121.39336177019462,0.2099440149293521,0.0,images/Uninfected/kaggle_nih_Uninfected_047078.jpg
