original_image,crop_filename,split,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,dataset_source,class_id
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_011.jpg,test,1.0,690,503,769,607,665,491,793,619,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_012.jpg,test,1.0,1754,451,1843,529,1734,426,1862,554,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_013.jpg,test,1.0,1582,406,1692,491,1573,384,1701,512,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_014.jpg,test,1.0,2119,280,2179,354,2085,253,2213,381,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_015.jpg,test,1.0,2051,240,2112,300,2017,206,2145,334,ground_truth,0
test/images/1405022890-0005-R.jpg,1405022890-0005-R_gt_crop_016.jpg,test,1.0,2016,17,2107,96,1997,0,2125,120,ground_truth,0
test/images/1409191647-0002-R.jpg,1409191647-0002-R_gt_crop_000.jpg,test,1.0,1084,713,1188,800,1072,692,1200,820,ground_truth,0
test/images/1709041080-0023-R.jpg,1709041080-0023-R_gt_crop_000.jpg,test,1.0,1178,638,1340,803,1195,656,1323,784,ground_truth,0
test/images/1709041080-0023-R.jpg,1709041080-0023-R_gt_crop_001.jpg,test,1.0,930,432,1001,509,901,406,1029,534,ground_truth,0
test/images/1603223711-0004-R.jpg,1603223711-0004-R_gt_crop_000.jpg,test,1.0,883,1193,943,1250,849,1157,977,1285,ground_truth,0
test/images/1603223711-0004-R.jpg,1603223711-0004-R_gt_crop_001.jpg,test,1.0,2149,800,2198,846,2109,759,2237,887,ground_truth,0
test/images/1312132815-0015-S.jpg,1312132815-0015-S_gt_crop_000.jpg,test,1.0,1158,1032,1272,1134,1151,1019,1279,1147,ground_truth,0
test/images/1312132815-0015-S.jpg,1312132815-0015-S_gt_crop_001.jpg,test,1.0,1868,1007,1913,1044,1826,961,1954,1089,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_000.jpg,test,1.0,2044,1792,2117,1843,2016,1753,2144,1881,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_001.jpg,test,1.0,1825,1787,1907,1872,1802,1765,1930,1893,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_002.jpg,test,1.0,2397,1685,2459,1742,2364,1649,2492,1777,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_003.jpg,test,1.0,736,1571,806,1621,707,1532,835,1660,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_004.jpg,test,1.0,2262,1512,2339,1583,2236,1483,2364,1611,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_005.jpg,test,1.0,611,1484,674,1575,578,1465,706,1593,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_006.jpg,test,1.0,1952,1482,2008,1548,1916,1451,2044,1579,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_007.jpg,test,1.0,909,1481,993,1543,887,1448,1015,1576,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_008.jpg,test,1.0,157,1438,222,1557,125,1433,253,1561,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_009.jpg,test,1.0,1492,1405,1548,1465,1456,1371,1584,1499,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_010.jpg,test,1.0,2005,1345,2063,1411,1970,1314,2098,1442,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_011.jpg,test,1.0,1388,1325,1452,1382,1356,1289,1484,1417,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_012.jpg,test,1.0,691,1323,811,1375,687,1285,815,1413,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_013.jpg,test,1.0,1603,1290,1658,1342,1566,1252,1694,1380,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_014.jpg,test,1.0,1456,1286,1590,1367,1459,1262,1587,1390,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_015.jpg,test,1.0,1663,1271,1722,1322,1628,1232,1756,1360,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_016.jpg,test,1.0,692,1220,756,1278,660,1185,788,1313,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_017.jpg,test,1.0,2089,1193,2136,1255,2048,1160,2176,1288,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_018.jpg,test,1.0,567,1167,621,1228,530,1133,658,1261,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_019.jpg,test,1.0,501,1024,550,1079,461,987,589,1115,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_020.jpg,test,1.0,52,950,117,998,20,910,148,1038,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_021.jpg,test,1.0,943,941,1006,1012,910,912,1038,1040,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_022.jpg,test,1.0,2329,921,2387,983,2294,888,2422,1016,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_023.jpg,test,1.0,1623,913,1702,975,1598,880,1726,1008,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_024.jpg,test,1.0,1137,828,1216,892,1112,796,1240,924,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_025.jpg,test,1.0,2011,783,2085,843,1984,749,2112,877,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_026.jpg,test,1.0,1362,783,1431,848,1332,751,1460,879,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_027.jpg,test,1.0,1112,728,1193,792,1088,696,1216,824,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_028.jpg,test,1.0,104,687,153,774,64,666,192,794,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_029.jpg,test,1.0,980,677,1056,734,954,641,1082,769,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_030.jpg,test,1.0,2315,616,2415,678,2301,583,2429,711,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_031.jpg,test,1.0,1009,599,1099,656,990,563,1118,691,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_032.jpg,test,1.0,621,559,680,616,586,523,714,651,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_033.jpg,test,1.0,1838,495,1910,556,1810,461,1938,589,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_034.jpg,test,1.0,173,262,237,317,141,225,269,353,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_035.jpg,test,1.0,1426,252,1487,321,1392,222,1520,350,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_036.jpg,test,1.0,2168,241,2221,303,2130,208,2258,336,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_037.jpg,test,1.0,1620,175,1684,254,1588,150,1716,278,ground_truth,0
test/images/1307210661-0010-R.jpg,1307210661-0010-R_gt_crop_038.jpg,test,1.0,1848,156,1905,210,1812,119,1940,247,ground_truth,0
test/images/1707180816-0011-R_T.jpg,1707180816-0011-R_T_gt_crop_000.jpg,test,1.0,1588,1146,1662,1233,1561,1125,1689,1253,ground_truth,0
test/images/1401063467-0004-R_T.jpg,1401063467-0004-R_T_gt_crop_000.jpg,test,1.0,1254,1002,1331,1065,1228,969,1356,1097,ground_truth,0
test/images/1401063467-0004-R_T.jpg,1401063467-0004-R_T_gt_crop_001.jpg,test,1.0,2041,267,2120,381,2016,260,2144,388,ground_truth,0
test/images/1312132815-0001-G.jpg,1312132815-0001-G_gt_crop_000.jpg,test,1.0,1145,944,1243,1079,1130,947,1258,1075,ground_truth,0
test/images/1709041080-0019-R.jpg,1709041080-0019-R_gt_crop_000.jpg,test,1.0,1467,520,1534,575,1436,483,1564,611,ground_truth,0
test/images/1707180816-0017-G.jpg,1707180816-0017-G_gt_crop_000.jpg,test,1.0,908,89,1070,261,925,111,1053,239,ground_truth,0
test/images/1708161076-0009-R.jpg,1708161076-0009-R_gt_crop_000.jpg,test,1.0,1702,463,1760,528,1667,431,1795,559,ground_truth,0
